added_route_id,trip_id
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-07:20:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-07:29:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-07:38:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-07:47:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-07:55:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:04:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:13:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:22:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:31:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:40:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:48:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-08:57:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:06:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:13:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:20:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:26:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:33:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:40:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:47:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-09:54:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:00:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:06:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:11:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:16:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:21:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:26:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:32:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:37:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:42:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:47:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:52:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-10:58:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:03:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:07:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:12:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:16:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:21:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:25:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:30:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:34:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:39:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:43:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:48:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:52:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-11:57:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:01:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:05:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:10:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:14:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:18:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:22:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:26:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:31:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:35:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:39:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:43:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:47:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:52:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-12:56:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:00:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:04:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:08:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:13:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:17:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:21:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:25:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:29:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:34:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:38:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:42:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:46:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:50:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:55:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-13:59:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:03:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:07:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:11:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:14:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:18:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:22:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:26:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:30:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:33:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:37:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:41:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:45:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:49:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:52:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-14:56:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:00:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:03:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:07:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:10:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:14:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:17:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:20:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:24:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:27:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:31:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:34:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:37:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:41:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:44:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:48:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:51:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:54:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-15:58:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:01:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:04:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:08:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:11:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:14:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:17:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:20:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:24:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:27:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:30:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:33:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:36:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:40:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:43:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:46:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:49:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:52:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:56:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-16:59:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:02:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:05:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:08:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:10:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:13:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:16:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:19:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:22:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:24:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:27:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:30:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:33:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:36:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:38:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:41:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:44:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:47:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:50:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:52:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:55:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-17:58:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:01:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:04:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:07:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:11:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:14:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:17:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:21:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:24:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:27:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:31:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:34:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:37:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:40:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:44:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:47:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:50:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:54:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-18:57:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:00:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:04:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:07:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:10:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:13:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:17:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:20:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:23:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:27:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:30:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:33:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:37:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:40:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:43:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:46:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:50:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:53:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-19:56:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:00:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:04:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:08:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:13:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:17:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:21:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:25:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:30:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:34:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:38:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:43:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:47:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:51:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-20:56:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:00:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:05:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:10:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:15:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:21:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:26:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:31:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:36:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:41:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:47:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:52:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-21:57:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:02:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:07:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:12:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:17:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:21:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:26:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:31:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:36:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:41:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:45:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:50:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-22:55:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:00:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:05:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:10:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:15:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:19:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:24:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:29:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:34:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:39:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:44:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:49:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:54:12
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-23:59:06
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:04:00
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:11:54
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:19:48
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:27:42
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:35:36
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:43:30
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:51:24
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-24:59:18
Red,Red-AlewifeHarvardViaHolyoke-Saturday-64b95-1-25:00:00
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:00:00
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:07:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:15:48
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:23:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:31:36
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:39:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:47:24
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-06:55:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:03:12
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:11:24
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:19:36
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:27:48
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:36:00
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:44:12
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-07:52:24
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:00:36
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:09:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:18:24
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:27:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:36:12
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:45:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-08:54:00
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:02:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:10:48
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:18:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:26:36
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:34:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:42:24
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:50:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-09:58:12
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:06:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:11:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:17:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:23:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:29:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:35:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:40:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:46:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:52:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-10:58:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:04:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:09:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:14:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:19:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:24:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:29:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:34:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:39:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:44:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:49:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:54:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-11:59:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:04:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:08:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:13:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:17:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:22:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:27:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:31:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:36:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:40:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:45:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:50:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:54:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-12:59:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:03:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:08:48
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:13:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:18:36
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:23:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:28:24
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:33:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:38:12
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:43:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:48:00
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:52:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-13:57:48
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:02:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:07:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:11:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:16:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:21:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:25:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:30:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:34:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:39:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:44:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:48:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:53:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-14:57:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:02:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:07:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:11:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:16:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:20:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:25:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:30:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:34:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:39:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:43:54
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:48:30
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:53:06
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-15:57:42
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-16:02:18
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-16:06:36
Red,Red-AlewifeHarvardViaHolyoke-Sunday-64b95-0-16:10:54
